time_exchange,symbol_id,price,size,bid1_price,bid1_size,ask1_price,ask1_size,bid2_price,bid2_size,ask2_price,ask2_size,bid3_price,bid3_size,ask3_price,ask3_size,bid4_price,bid4_size,ask4_price,ask4_size,bid5_price,bid5_size,ask5_price,ask5_size,bid6_price,bid6_size,ask6_price,ask6_size,bid7_price,bid7_size,ask7_price,ask7_size,bid8_price,bid8_size,ask8_price,ask8_size,bid9_price,bid9_size,ask9_price,ask9_size,bid10_price,bid10_size,ask10_price,ask10_size,bid11_price,bid11_size,ask11_price,ask11_size,bid12_price,bid12_size,ask12_price,ask12_size,bid13_price,bid13_size,ask13_price,ask13_size,bid14_price,bid14_size,ask14_price,ask14_size,bid15_price,bid15_size,ask15_price,ask15_size,bid16_price,bid16_size,ask16_price,ask16_size,bid17_price,bid17_size,ask17_price,ask17_size,bid18_price,bid18_size,ask18_price,ask18_size,bid19_price,bid19_size,ask19_price,ask19_size,bid20_price,bid20_size,ask20_price,ask20_size
2019-02-17 20:11:21.008,BINANCE_SPOT_BTC_USDT,3622.82000000,0.23560100,3622.36,0.120728,3623.3,0.007008,3622.34,0.097596,3623.31,0.036108,3622.32,1.6753,3623.32,0.027567,3622.3,4.7,3624.29,0.100433,3622.25,0.032771,3624.31,1.0,3622.22,0.066237,3624.58,3.64822,3622.07,0.262808,3624.63,0.03309,3621.68,8.7,3625.11,1.5,3621.67,5.105224,3625.13,8.563861,3621.65,0.013805,3625.25,0.109278,3621.61,0.064639,3625.5,0.5,3621.25,0.5,3626.0,0.018606,3621.16,1.0,3626.25,0.132432,3621.0,0.003,3626.33,1.879382,3620.9,0.5,3626.48,0.3,3620.37,0.329,3626.49,0.5,3620.33,0.5,3626.5,0.09996,3619.97,0.540991,3626.79,0.959915,3619.55,0.223666,3626.8,0.03308,3619.54,0.068137,3626.81,0.17082
2019-02-17 20:11:23.115,BINANCE_SPOT_BTC_USDT,3623.02000000,0.17761700,3622.39,0.550282,3623.3,0.007008,3622.38,0.074181,3623.31,0.036108,3622.37,0.5,3623.32,0.027567,3622.32,1.245736,3624.29,0.100433,3622.3,4.7,3624.31,1.0,3622.25,0.032771,3624.58,3.64822,3622.22,0.066237,3624.63,0.03309,3622.07,0.235102,3625.11,1.5,3621.68,8.727789,3625.13,8.563861,3621.67,5.05,3625.25,0.109278,3621.65,0.013805,3625.5,0.5,3621.61,0.064639,3626.0,0.018606,3621.25,0.5,3626.25,0.132432,3621.0,0.003,3626.33,1.879382,3620.59,1.0,3626.48,0.3,3620.37,0.329,3626.49,0.5,3620.33,0.5,3626.5,0.09996,3619.97,0.540991,3626.8,0.03308,3619.55,0.223666,3626.81,0.17082,3619.54,0.068137,3626.85,0.004135
2019-02-17 20:11:24.990,BINANCE_SPOT_BTC_USDT,3622.39000000,0.00318500,3622.39,0.547097,3623.3,0.007008,3622.38,0.074181,3623.31,0.036108,3622.37,0.5,3623.32,0.027567,3622.32,1.245736,3624.29,0.103618,3622.3,4.7,3624.31,1.0,3622.25,0.032771,3624.58,3.64822,3622.22,0.066237,3624.63,0.03309,3622.07,0.235102,3625.11,1.5,3621.68,8.7,3625.13,8.563861,3621.67,5.077464,3625.25,0.109278,3621.65,0.013805,3625.5,0.5,3621.61,0.064639,3625.52,0.5,3621.25,0.5,3626.0,0.018606,3621.12,1.0,3626.25,0.132432,3621.0,0.003,3626.33,1.879382,3620.37,0.329,3626.47,0.959915,3620.33,0.5,3626.48,0.3,3619.97,0.540991,3626.49,0.5,3619.55,0.223666,3626.5,0.09996,3619.54,0.068137,3626.8,0.03308
2019-02-17 20:11:27.000,BINANCE_SPOT_BTC_USDT,3622.39000000,0.00318500,3622.39,0.117541,3623.3,0.003794,3622.38,0.074181,3623.31,0.036108,3622.37,0.226941,3623.32,0.027567,3622.34,0.429556,3624.29,0.103618,3622.32,1.245736,3624.31,1.0,3622.3,4.7,3624.58,3.64822,3622.25,0.032771,3624.63,0.03309,3622.22,0.066237,3625.11,1.5,3622.07,0.235102,3625.13,8.563861,3621.68,8.727646,3625.25,0.109278,3621.67,5.05,3625.5,0.5,3621.65,0.013805,3625.52,0.5,3621.61,0.064639,3626.0,0.018606,3621.12,1.0,3626.25,0.132432,3621.0,0.003,3626.33,1.879382,3620.37,0.329,3626.48,0.3,3620.33,0.5,3626.49,0.5,3619.97,0.540991,3626.5,0.09996,3619.55,0.223666,3626.8,0.03308,3619.54,0.068137,3626.81,0.17082
2019-02-17 20:11:29.038,BINANCE_SPOT_BTC_USDT,3622.43000000,0.04530200,3622.43,0.072238,3623.3,9e-06,3622.41,0.142262,3623.31,0.036108,3622.39,0.429556,3623.32,0.027567,3622.37,0.726941,3624.29,0.14892,3622.32,1.245736,3624.31,1.0,3622.3,4.7,3624.58,3.64822,3622.25,0.032771,3624.63,0.03309,3622.22,0.066237,3625.11,1.5,3622.07,0.262873,3625.13,8.563861,3621.68,8.7,3625.25,0.109278,3621.67,5.05,3625.46,0.451883,3621.65,0.013805,3625.5,0.5,3621.61,0.064639,3625.52,0.5,3621.0,0.003,3626.0,0.018606,3620.48,1.0,3626.25,0.132432,3620.37,0.329,3626.32,0.959915,3620.33,0.5,3626.33,1.879382,3619.97,0.540991,3626.48,0.3,3619.55,0.223666,3626.49,0.5,3619.54,0.068137,3626.5,0.09996
2019-02-17 20:11:31.090,BINANCE_SPOT_BTC_USDT,3624.29000000,0.03661600,3622.52,0.006073,3624.26,0.015888,3622.5,0.102774,3624.28,0.033091,3622.48,0.216027,3624.31,1.0,3622.46,4.313237,3624.34,0.159653,3622.44,11.7,3624.63,0.03309,3622.41,0.142262,3625.07,0.020536,3622.37,0.754579,3625.09,0.075884,3622.25,0.032771,3625.11,1.5,3622.22,0.066237,3625.13,8.563861,3621.68,8.7,3625.25,0.109278,3621.67,5.05,3625.38,0.5,3621.65,0.013805,3625.46,0.451883,3621.61,0.064639,3625.52,0.5,3621.0,0.003,3626.0,3.666826,3620.48,1.0,3626.25,0.132432,3620.37,0.329,3626.33,1.879382,3620.33,0.5,3626.5,0.09996,3619.97,0.540991,3626.8,0.03308,3619.55,0.223666,3626.81,0.17082,3619.54,0.068137,3626.85,0.004135
2019-02-17 20:11:33.122,BINANCE_SPOT_BTC_USDT,3622.55000000,0.00483100,3622.81,0.287242,3624.23,0.003327,3622.77,0.030535,3624.24,0.004831,3622.75,0.072225,3624.26,0.015888,3622.73,0.027528,3624.28,0.033091,3622.46,4.313237,3624.31,1.0,3622.44,10.7,3624.32,0.186357,3622.41,0.142262,3624.63,0.03309,3622.37,0.726941,3625.07,0.020536,3622.28,0.5,3625.09,0.075884,3621.68,4.6,3625.11,1.5,3621.67,5.05,3625.13,8.563861,3621.65,0.013805,3625.25,0.109278,3621.61,0.064639,3625.37,0.5,3621.37,0.5,3625.38,0.5,3621.0,0.003,3625.46,0.451883,3620.48,1.0,3626.0,3.666826,3620.37,0.329,3626.25,0.132432,3620.33,0.5,3626.33,1.879382,3619.97,0.540991,3626.5,0.09996,3619.55,0.223666,3626.8,0.03308
2019-02-17 20:11:35.251,BINANCE_SPOT_BTC_USDT,3622.97000000,0.00327900,3623.04,0.06622,3624.23,0.003327,3623.03,0.023627,3624.26,0.004831,3623.0,0.020966,3624.28,0.033091,3622.92,0.220459,3624.31,1.0,3622.46,2.638,3624.63,0.03309,3622.44,0.5,3625.07,0.027441,3622.37,0.726941,3625.09,0.091772,3622.28,0.5,3625.11,1.5,3621.74,0.072218,3625.13,8.563861,3621.72,0.4295,3625.25,0.109278,3621.7,1.245557,3625.37,0.5,3621.68,4.6,3625.38,0.5,3621.67,5.05,3625.46,0.451883,3621.65,0.013805,3626.0,3.666826,3621.61,0.064639,3626.25,0.132432,3621.37,0.5,3626.33,1.879382,3621.0,0.003,3626.49,0.959915,3620.48,1.0,3626.5,0.09996,3620.37,0.329,3626.8,0.03308,3620.33,0.5,3626.81,0.17082
2019-02-17 20:11:37.094,BINANCE_SPOT_BTC_USDT,3623.50000000,0.16937200,3623.07,0.06622,3624.23,0.003327,3623.0,0.020966,3624.28,0.033091,3622.97,0.023626,3624.31,1.0,3622.95,0.22662,3624.63,0.03309,3622.46,2.638,3625.07,0.032272,3622.44,0.5,3625.09,0.091772,3622.37,0.726941,3625.11,1.5,3622.28,0.5,3625.13,8.563861,3621.74,0.072218,3625.25,0.109278,3621.72,0.4295,3625.37,0.5,3621.7,1.245557,3625.38,0.5,3621.68,4.6,3625.46,0.451883,3621.67,5.05,3626.0,3.666826,3621.65,0.013805,3626.2,0.464774,3621.61,0.064639,3626.25,0.132432,3621.37,0.5,3626.33,1.879382,3621.12,1.0,3626.5,0.09996,3621.0,0.003,3626.8,0.03308,3620.37,0.329,3626.81,0.17082,3620.33,0.5,3626.85,0.004135
2019-02-17 20:11:39.214,BINANCE_SPOT_BTC_USDT,3624.23000000,0.00329400,3623.1,0.06622,3624.23,3.3e-05,3623.09,0.051224,3624.28,0.033091,3622.97,0.023626,3624.31,1.0,3622.95,0.22662,3624.63,0.03309,3622.46,2.638,3625.07,0.032272,3622.44,0.5,3625.09,0.091772,3622.37,0.726941,3625.11,1.5,3622.28,0.5,3625.13,8.563861,3621.74,0.072218,3625.25,0.109278,3621.72,0.456824,3625.37,0.5,3621.7,1.245557,3625.38,0.5,3621.68,4.6,3625.46,0.451883,3621.67,5.05,3626.0,3.666826,3621.65,0.013805,3626.2,0.464774,3621.61,0.064639,3626.25,0.132432,3621.37,0.5,3626.33,1.879382,3621.12,1.0,3626.5,0.09996,3621.01,0.223564,3626.8,0.03308,3621.0,0.003,3626.81,0.17082,3620.37,0.329,3626.85,0.004135
2019-02-17 20:11:41.088,BINANCE_SPOT_BTC_USDT,3624.23000000,0.05522300,3623.13,0.06622,3624.23,0.017025,3623.11,0.6,3624.28,0.033091,3623.09,0.051224,3624.31,1.0,3622.97,0.226741,3624.63,0.03309,3622.5,0.095833,3625.07,0.032272,3622.48,0.429468,3625.09,0.091772,3622.46,2.638,3625.11,1.5,3622.44,0.5,3625.13,8.563861,3622.37,0.726941,3625.25,0.109278,3622.28,0.5,3625.37,1.0,3621.7,1.245557,3626.0,3.666826,3621.68,4.6,3626.2,0.464774,3621.67,5.05,3626.25,0.132432,3621.65,0.013805,3626.5,0.09996,3621.61,0.064639,3626.8,0.03308,3621.37,0.5,3626.81,0.17082,3621.12,1.0,3626.84,0.959915,3621.01,0.223564,3626.85,0.004135,3621.0,0.003,3626.92,0.0035,3620.37,0.329,3627.0,0.250357
2019-02-17 20:11:43.079,BINANCE_SPOT_BTC_USDT,3623.13000000,0.00334000,3623.13,0.06288,3624.24,0.00334,3623.11,0.6,3624.25,0.025658,3622.97,0.226741,3624.28,0.033091,3622.5,0.095833,3624.31,1.0,3622.48,0.429468,3624.63,0.03309,3622.46,2.638,3625.07,0.032272,3622.44,0.5,3625.09,0.091772,3622.37,0.5,3625.11,1.5,3622.28,0.5,3625.13,8.563861,3621.7,1.245557,3625.25,0.109278,3621.68,4.6,3625.37,1.0,3621.67,5.05,3626.0,3.666826,3621.65,0.013805,3626.2,0.464774,3621.61,0.064639,3626.25,0.132432,3621.37,0.5,3626.5,0.09996,3621.12,1.0,3626.8,0.03308,3621.01,0.223564,3626.81,0.17082,3621.0,0.003,3626.82,0.959915,3620.37,0.329,3626.83,1.945905,3620.33,0.5,3626.85,0.004135
2019-02-17 20:11:44.168,BINANCE_SPOT_BTC_USDT,3623.72000000,0.14008100,3623.13,0.06288,3624.24,0.00334,3623.11,0.6,3624.25,0.025658,3622.97,0.226741,3624.28,0.033091,3622.5,0.095833,3624.31,1.0,3622.48,0.429468,3624.63,0.03309,3622.46,2.638,3625.07,0.032272,3622.44,0.5,3625.09,0.091772,3622.37,0.5,3625.11,1.5,3622.28,0.5,3625.13,8.563861,3621.7,1.273018,3625.25,0.109278,3621.68,4.6,3625.37,1.0,3621.67,5.05,3626.0,3.666826,3621.65,0.013805,3626.2,0.464774,3621.61,0.064639,3626.25,0.132432,3621.37,0.5,3626.5,0.09996,3621.12,1.0,3626.8,0.03308,3621.01,0.223564,3626.81,0.17082,3621.0,0.003,3626.82,0.959915,3620.37,0.329,3626.83,1.945905,3620.33,0.5,3626.85,0.004135
2019-02-17 20:11:47.165,BINANCE_SPOT_BTC_USDT,3623.72000000,0.14008100,3623.19,0.023625,3624.24,0.00334,3623.17,0.072206,3624.25,0.025658,3623.16,0.06622,3624.28,0.033091,3623.15,1.24544,3624.63,0.03309,3623.13,2.638,3625.07,0.027441,3623.11,0.6,3625.09,0.096603,3622.97,0.226741,3625.11,1.5,3622.44,0.5,3625.13,8.563861,3622.37,0.5,3625.25,0.109278,3622.3,0.429462,3625.36,0.5,3622.28,0.5,3625.37,0.5,3621.72,0.027602,3626.0,3.666826,3621.71,0.046913,3626.2,0.464774,3621.68,4.6,3626.25,0.132432,3621.67,5.05,3626.5,0.09996,3621.65,0.013805,3626.8,0.03308,3621.61,0.064639,3626.81,0.17082,3621.37,0.5,3626.83,1.945905,3621.12,1.0,3626.85,0.004135,3621.01,0.223564,3626.92,0.0035
2019-02-17 20:11:49.271,BINANCE_SPOT_BTC_USDT,3624.22000000,0.01571500,3623.53,0.015736,3624.22,2.1e-05,3623.18,0.023625,3624.24,0.00334,3623.16,0.06622,3624.28,0.033091,3623.15,1.24544,3624.63,0.03309,3623.13,2.638,3625.08,0.108156,3622.97,0.226741,3625.09,0.015888,3622.49,0.5,3625.1,0.991343,3622.44,0.5,3625.11,1.5,3622.32,0.072206,3625.13,8.563861,3622.3,0.456826,3625.25,0.109278,3622.28,0.5,3625.36,1.0,3621.71,0.046913,3626.0,3.666826,3621.68,4.6,3626.2,0.464774,3621.67,5.05,3626.25,0.132432,3621.65,0.013805,3626.5,0.09996,3621.61,0.064639,3626.8,0.03308,3621.37,0.5,3626.81,0.17082,3621.12,1.0,3626.85,0.004135,3621.01,0.223564,3626.92,0.0035,3621.0,0.003,3627.0,0.250357
2019-02-17 20:11:50.724,BINANCE_SPOT_BTC_USDT,3623.53000000,0.00328300,3623.53,0.012453,3624.22,2.1e-05,3623.18,0.023625,3624.24,0.00334,3623.16,0.06622,3624.28,0.033091,3623.15,1.24544,3624.63,0.03309,3623.13,2.638,3625.08,0.108156,3622.97,0.226741,3625.09,0.015888,3622.49,0.5,3625.1,0.991343,3622.44,0.5,3625.11,1.5,3622.32,0.072206,3625.13,8.563861,3622.3,0.456826,3625.25,0.109278,3622.28,0.5,3625.36,1.0,3621.71,0.046913,3626.0,3.666826,3621.68,4.6,3626.2,0.464774,3621.67,5.05,3626.25,0.132432,3621.65,0.013805,3626.5,0.09996,3621.61,0.064639,3626.8,0.03308,3621.37,0.5,3626.81,0.17082,3621.01,0.223564,3626.85,0.004135,3621.0,0.003,3626.92,0.0035,3620.37,0.329,3627.0,0.250357
2019-02-17 20:11:53.356,BINANCE_SPOT_BTC_USDT,3623.55000000,0.08030300,3623.19,0.023625,3624.24,0.00334,3623.17,0.072206,3624.28,0.033091,3623.16,0.06622,3624.63,0.03309,3623.15,1.24544,3625.08,0.108156,3623.13,2.638,3625.09,0.015888,3622.97,0.226741,3625.1,0.991343,3622.49,0.5,3625.11,1.5,3622.46,0.429462,3625.13,8.563861,3622.44,0.5,3625.25,0.109278,3621.71,0.046913,3625.36,1.0,3621.68,4.6,3626.0,3.666826,3621.67,5.05,3626.2,0.464774,3621.65,0.013805,3626.25,0.132432,3621.61,0.064639,3626.5,0.09996,3621.37,0.5,3626.8,0.03308,3621.27,1.0,3626.81,0.17082,3621.01,0.223564,3626.85,0.004135,3621.0,0.003,3626.92,0.0035,3620.37,0.329,3627.0,0.250357,3620.33,0.5,3627.45,0.033077
2019-02-17 20:11:55.139,BINANCE_SPOT_BTC_USDT,3623.55000000,0.08030300,3623.19,0.06622,3624.24,4.5e-05,3623.18,0.023624,3624.28,0.033091,3623.13,2.638,3624.63,0.03309,3623.08,0.230944,3625.08,0.108156,3622.51,0.072206,3625.09,0.015888,3622.49,0.5,3625.1,0.991343,3622.46,1.674898,3625.11,1.5,3622.44,1.0,3625.13,8.563861,3621.71,0.046913,3625.25,0.109278,3621.68,4.627647,3625.36,1.0,3621.67,5.05,3626.0,3.666826,3621.65,0.013805,3626.2,0.464774,3621.61,0.064639,3626.25,0.132432,3621.37,0.5,3626.5,0.09996,3621.27,1.0,3626.8,0.03308,3621.01,0.223564,3626.81,0.17082,3621.0,0.003,3626.85,0.004135,3620.37,0.329,3626.92,0.0035,3620.33,0.5,3627.0,0.250357,3619.97,0.540991,3627.45,0.033077
2019-02-17 20:11:57.072,BINANCE_SPOT_BTC_USDT,3624.22000000,0.13208700,3623.26,0.023624,3624.22,1.4e-05,3623.24,2.638,3624.24,4.5e-05,3623.22,1.027474,3624.28,0.033091,3623.19,0.06622,3624.63,0.03309,3623.09,0.2153,3625.08,0.108156,3622.5,0.072205,3625.09,0.015888,3622.49,0.5,3625.1,0.991343,3622.48,0.429457,3625.11,1.5,3622.46,1.245436,3625.13,8.563861,3622.44,1.0,3625.25,0.109278,3621.71,0.046913,3625.36,1.0,3621.68,4.6,3626.0,3.666826,3621.67,5.05,3626.2,0.464774,3621.65,0.013805,3626.25,0.132432,3621.61,0.064639,3626.5,0.09996,3621.37,0.5,3626.8,0.03308,3621.27,1.0,3626.81,0.17082,3621.01,0.223564,3626.85,0.004135,3621.0,0.003,3626.92,0.0035,3620.37,0.329,3627.0,0.250357
2019-02-17 20:11:59.521,BINANCE_SPOT_BTC_USDT,3623.28000000,0.00618100,3623.19,0.06622,3624.22,1.4e-05,3623.12,0.224167,3624.24,4.5e-05,3622.6,0.429461,3624.28,0.033091,3622.58,0.5,3624.63,0.03309,3622.51,0.017443,3625.08,0.114337,3622.49,0.5,3625.09,0.015888,3622.46,1.317642,3625.1,0.991343,3622.44,1.0,3625.11,1.5,3621.71,0.074744,3625.13,8.563861,3621.68,4.6,3625.25,0.109278,3621.67,5.05,3625.36,1.0,3621.65,0.013805,3626.0,3.666826,3621.61,0.064639,3626.2,0.464774,3621.37,0.5,3626.25,0.132432,3621.27,1.0,3626.5,0.09996,3621.01,0.223564,3626.8,0.03308,3621.0,0.003,3626.81,0.17082,3620.37,0.329,3626.85,0.004135,3620.33,0.5,3626.91,0.959915,3619.97,0.540991,3626.92,0.0035
2019-02-17 20:12:01.169,BINANCE_SPOT_BTC_USDT,3623.28000000,0.00618100,3623.19,0.06622,3624.22,1.4e-05,3623.12,0.224167,3624.24,4.5e-05,3622.51,0.446904,3624.28,0.033091,3622.49,0.5,3624.63,0.03309,3622.46,1.317642,3625.08,0.114337,3622.44,1.0,3625.09,0.015888,3621.71,0.046913,3625.1,0.991343,3621.68,4.6,3625.11,1.5,3621.67,5.077636,3625.13,8.563861,3621.65,0.013805,3625.25,0.109278,3621.61,0.064639,3625.36,1.0,3621.37,0.5,3626.0,3.666826,3621.27,1.0,3626.25,0.132432,3621.01,0.223564,3626.5,0.09996,3621.0,0.003,3626.8,0.03308,3620.37,0.329,3626.81,0.17082,3620.33,0.5,3626.85,0.004135,3619.97,0.540991,3626.91,0.959915,3619.54,0.068137,3626.92,0.0035,3619.5,0.01818,3627.0,0.250357
2019-02-17 20:12:03.592,BINANCE_SPOT_BTC_USDT,3623.28000000,0.00618100,3623.27,0.226885,3624.2,0.146881,3623.19,0.06622,3624.22,1.0,3623.16,0.233932,3624.24,4.5e-05,3622.49,0.5,3624.28,0.033091,3622.44,1.0,3624.63,0.03309,3621.72,0.089645,3625.07,0.004831,3621.71,0.046913,3625.08,0.109506,3621.7,0.429451,3625.09,0.015888,3621.68,4.6,3625.1,0.991343,3621.67,5.077306,3625.11,1.5,3621.65,0.013805,3625.13,8.563861,3621.61,0.064639,3625.25,0.109278,3621.38,1.0,3625.36,1.0,3621.37,0.5,3626.0,3.666826,3621.01,0.223564,3626.25,0.132432,3621.0,0.003,3626.38,0.582295,3620.37,0.329,3626.5,0.09996,3620.33,0.5,3626.8,0.03308,3619.97,0.540991,3626.81,0.17082,3619.54,0.068137,3626.85,0.004135
2019-02-17 20:12:05.594,BINANCE_SPOT_BTC_USDT,3623.27000000,0.22682300,3623.27,6.2e-05,3624.24,4.5e-05,3623.19,0.06622,3624.28,0.033091,3623.16,0.233932,3624.63,0.03309,3622.46,0.429451,3625.08,0.114337,3622.44,0.5,3625.09,0.015888,3621.72,0.089645,3625.1,0.991343,3621.71,0.046913,3625.11,1.5,3621.7,1.245409,3625.13,8.563861,3621.68,4.6,3625.25,0.109278,3621.67,5.05,3625.36,1.027832,3621.65,0.013805,3626.0,3.666826,3621.61,0.064639,3626.25,0.132432,3621.42,0.523421,3626.38,0.582295,3621.37,0.5,3626.5,0.09996,3621.1,1.0,3626.8,0.03308,3621.01,0.223564,3626.81,0.17082,3621.0,0.003,3626.85,0.004135,3620.37,0.329,3626.92,0.0035,3620.33,0.5,3627.0,0.250357,3619.54,0.068137,3627.45,0.033077
2019-02-17 20:12:07.628,BINANCE_SPOT_BTC_USDT,3623.27000000,0.22682300,3623.27,6.2e-05,3624.21,0.123009,3623.19,0.06622,3624.23,1.0,3622.49,0.5,3624.24,4.5e-05,3622.44,0.5,3624.28,0.033091,3622.43,0.12,3624.63,0.03309,3621.72,0.519096,3625.07,0.038453,3621.71,0.046913,3625.09,0.091772,3621.7,1.245409,3625.1,0.991343,3621.68,4.6,3625.11,1.5,3621.67,5.05,3625.13,8.591359,3621.65,0.013805,3625.25,0.109278,3621.61,0.064639,3625.36,0.5,3621.42,0.523421,3625.38,0.5,3621.37,0.5,3626.0,3.666826,3621.1,1.0,3626.25,0.132432,3621.01,0.223564,3626.38,0.582295,3621.0,0.003,3626.5,0.09996,3620.37,0.329,3626.8,0.03308,3620.33,0.5,3626.81,0.17082,3619.54,0.068137,3626.85,0.004135
2019-02-17 20:12:09.729,BINANCE_SPOT_BTC_USDT,3623.19000000,0.02689400,3623.19,8.7e-05,3624.15,0.004831,3622.55,0.072206,3624.17,0.082066,3622.54,0.017443,3624.2,0.932056,3622.53,0.429461,3624.21,0.357094,3622.52,0.229594,3624.28,0.033091,3622.51,1.245436,3624.63,0.03309,3622.49,1.0,3625.07,0.033622,3622.44,0.5,3625.09,0.075884,3622.43,0.12,3625.1,0.027454,3621.71,0.046913,3625.11,1.5,3621.68,4.6,3625.13,8.563861,3621.67,5.05,3625.25,0.109278,3621.65,0.013805,3626.0,3.666826,3621.61,0.064639,3626.25,0.132432,3621.42,0.523421,3626.38,0.582295,3621.37,0.5,3626.5,0.09996,3621.1,1.0,3626.79,0.959915,3621.01,0.223564,3626.8,0.03308,3621.0,0.003,3626.81,0.17082,3620.37,0.329,3626.85,0.004135
2019-02-17 20:12:12.097,BINANCE_SPOT_BTC_USDT,3624.18000000,0.00340000,3623.19,8.7e-05,3624.14,0.012488,3622.64,0.011193,3624.16,0.07512,3622.62,0.214506,3624.21,0.234085,3622.46,0.429461,3624.28,0.033091,3622.44,0.5,3624.63,0.03309,3621.74,0.017443,3625.09,0.109506,3621.73,0.04665,3625.11,1.5,3621.72,0.072206,3625.13,8.563861,3621.7,1.245436,3625.25,0.109278,3621.68,4.6,3625.32,0.5,3621.67,5.05,3626.0,3.666826,3621.65,0.013805,3626.25,0.132432,3621.61,0.064639,3626.38,0.582295,3621.42,0.523421,3626.5,0.09996,3621.37,0.5,3626.8,0.03308,3621.1,1.0,3626.81,0.17082,3621.01,0.223564,3626.85,0.004135,3621.0,0.003,3626.92,0.0035,3620.37,0.329,3627.0,0.250357,3620.33,0.5,3627.45,0.033077
2019-02-17 20:12:14.611,BINANCE_SPOT_BTC_USDT,3624.14000000,0.04552500,3623.19,8.7e-05,3624.16,1.07512,3622.65,0.023681,3624.21,0.234085,3622.64,0.219129,3624.28,0.033091,3622.46,0.429461,3624.63,0.03309,3622.44,0.5,3625.08,0.905122,3622.24,0.5,3625.09,0.075884,3622.13,0.12,3625.11,1.5,3621.74,0.051065,3625.13,8.563861,3621.73,0.04665,3625.25,0.109278,3621.72,0.072206,3625.27,0.5,3621.7,1.245436,3625.29,0.5,3621.68,4.6,3626.0,3.666826,3621.67,5.05,3626.25,0.132432,3621.65,0.013805,3626.38,0.582295,3621.61,0.064639,3626.5,0.09996,3621.42,0.523421,3626.79,0.959915,3621.37,0.5,3626.8,0.03308,3621.1,1.0,3626.81,0.17082,3621.01,0.223564,3626.85,0.004135,3621.0,0.003,3626.92,0.0035
2019-02-17 20:12:16.657,BINANCE_SPOT_BTC_USDT,3623.69000000,0.17622500,3623.19,8.7e-05,3624.21,0.234085,3622.73,0.006072,3624.28,0.033091,3622.71,0.068674,3624.63,0.03309,3622.69,0.286088,3625.08,0.905122,3622.67,1.674897,3625.09,0.075884,3622.65,2.638,3625.11,1.5,3622.44,0.5,3625.13,8.563861,3622.25,0.5,3625.25,0.109278,3621.73,0.04665,3625.26,1.0,3621.68,4.6,3626.0,3.666826,3621.67,5.05,3626.25,0.132432,3621.65,0.013805,3626.38,0.582295,3621.61,0.064639,3626.5,0.09996,3621.42,0.523421,3626.8,0.03308,3621.37,0.5,3626.81,0.17082,3621.1,1.0,3626.85,0.004135,3621.01,0.223564,3626.92,0.0035,3621.0,0.003,3627.0,0.250357,3620.37,0.329,3627.45,0.033077,3620.33,0.5,3627.54,1.868813
2019-02-17 20:12:18.844,BINANCE_SPOT_BTC_USDT,3623.69000000,0.17622500,3623.19,8.7e-05,3624.21,1.234085,3622.83,0.006072,3624.28,0.033091,3622.81,0.068674,3624.63,0.03309,3622.79,2.638,3625.08,0.905122,3622.74,0.215977,3625.09,0.075884,3622.5,0.5,3625.11,1.5,3622.44,0.5,3625.13,8.563861,3622.25,0.5,3625.25,0.609278,3621.74,0.072206,3625.26,0.5,3621.73,0.04665,3626.0,3.666826,3621.72,0.429461,3626.25,0.132432,3621.7,1.245436,3626.38,0.582295,3621.68,4.6,3626.5,0.09996,3621.67,5.05,3626.8,0.03308,3621.65,0.013805,3626.81,0.17082,3621.61,0.064639,3626.85,0.004135,3621.42,0.523421,3626.92,0.0035,3621.37,0.5,3627.0,0.250357,3621.1,1.0,3627.45,0.033077,3621.0,0.003,3627.54,1.868813
2019-02-17 20:12:20.956,BINANCE_SPOT_BTC_USDT,3622.95000000,0.00850900,3622.95,0.052195,3624.09,0.005983,3622.78,0.231313,3624.11,1.0,3622.44,0.5,3624.19,0.075341,3622.25,0.5,3624.21,1.0,3621.73,0.04665,3624.28,0.033091,3621.72,0.501677,3624.63,0.03309,3621.7,1.245436,3625.07,0.051069,3621.68,4.6,3625.09,0.093494,3621.67,5.05,3625.11,1.527665,3621.65,0.013805,3625.13,8.563861,3621.61,0.064639,3625.25,1.109278,3621.42,0.523421,3626.0,3.666826,3621.37,0.5,3626.25,0.132432,3621.1,1.0,3626.38,0.582295,3621.0,0.003,3626.5,0.09996,3620.38,0.223582,3626.8,0.03308,3620.37,0.329,3626.81,0.17082,3620.33,0.5,3626.85,0.004135,3620.0,0.003,3626.92,0.0035,3619.54,0.068137,3627.0,0.250357
